2018-10-13 11:23:15,518: Key.ctrl_l
2018-10-13 11:23:15,518: Key.ctrl_l
2018-10-13 11:23:15,933: '\x16'
2018-10-13 11:23:15,933: '\x16'
2018-10-13 11:23:17,941: Key.enter
2018-10-13 11:23:17,942: Key.enter
2018-10-13 11:23:28,772: 'p'
2018-10-13 11:23:28,772: 'p'
2018-10-13 11:23:28,863: 'a'
2018-10-13 11:23:28,863: 'a'
2018-10-13 11:23:29,165: 'k'
2018-10-13 11:23:29,768: Key.backspace
2018-10-13 11:23:29,768: Key.backspace
2018-10-13 11:23:29,940: Key.backspace
2018-10-13 11:23:29,940: Key.backspace
2018-10-13 11:23:30,113: Key.backspace
2018-10-13 11:23:30,113: Key.backspace
2018-10-13 11:23:30,288: Key.backspace
2018-10-13 11:23:30,288: Key.backspace
2018-10-13 11:23:30,452: Key.backspace
2018-10-13 11:23:30,452: Key.backspace
2018-10-13 11:23:30,693: 'p'
2018-10-13 11:23:30,693: 'p'
2018-10-13 11:23:30,811: 'a'
2018-10-13 11:23:30,811: 'a'
2018-10-13 11:23:31,522: 'c'
2018-10-13 11:23:31,522: 'c'
2018-10-13 11:23:31,634: 'k'
2018-10-13 11:23:31,634: 'k'
2018-10-13 11:23:32,585: 'a'
2018-10-13 11:23:32,585: 'a'
2018-10-13 11:23:32,756: 'g'
2018-10-13 11:23:32,756: 'g'
2018-10-13 11:23:32,820: 'e'
2018-10-13 11:23:32,820: 'e'
2018-10-13 11:23:32,944: 'd'
2018-10-13 11:23:32,944: 'd'
2018-10-13 11:23:33,024: Key.space
2018-10-13 11:23:33,024: Key.space
2018-10-13 11:23:33,614: Key.backspace
2018-10-13 11:23:33,615: Key.backspace
2018-10-13 11:23:34,087: Key.enter
2018-10-13 11:23:34,087: Key.enter
2018-10-13 11:23:35,565: Key.enter
2018-10-13 11:23:35,565: Key.enter
2018-10-13 11:23:36,243: Key.ctrl_l
2018-10-13 11:23:36,435: '\x16'
2018-10-13 11:23:36,435: '\x16'
2018-10-13 11:23:37,286: Key.backspace
2018-10-13 11:23:37,286: Key.backspace
2018-10-13 11:23:39,185: Key.ctrl_l
2018-10-13 11:23:39,185: Key.ctrl_l
2018-10-13 11:23:39,713: Key.ctrl_l
2018-10-13 11:23:39,713: Key.ctrl_l
2018-10-13 11:23:39,749: '\x03'
2018-10-13 11:23:39,749: '\x03'
2018-10-13 11:23:39,981: Key.backspace
2018-10-13 11:23:40,877: Key.enter
2018-10-13 11:23:40,877: Key.enter
2018-10-13 11:23:41,115: Key.up
2018-10-13 11:23:41,115: Key.up
2018-10-13 11:23:41,378: Key.up
2018-10-13 11:23:41,378: Key.up
2018-10-13 11:23:41,557: Key.up
2018-10-13 11:23:41,725: Key.up
2018-10-13 11:23:41,726: Key.up
2018-10-13 11:23:42,303: Key.up
2018-10-13 11:23:42,303: Key.up
2018-10-13 11:23:42,495: Key.up
2018-10-13 11:23:42,495: Key.up
2018-10-13 11:23:42,857: Key.down
2018-10-13 11:23:42,857: Key.down
2018-10-13 11:23:43,495: Key.down
2018-10-13 11:23:43,495: Key.down
2018-10-13 11:23:43,691: Key.down
2018-10-13 11:23:43,691: Key.down
2018-10-13 11:23:44,102: Key.enter
2018-10-13 11:23:44,102: Key.enter
2018-10-13 11:23:44,487: Key.ctrl_l
2018-10-13 11:23:44,487: Key.ctrl_l
2018-10-13 11:23:45,012: Key.ctrl_l
2018-10-13 11:23:45,013: Key.ctrl_l
2018-10-13 11:23:45,051: Key.ctrl_l
2018-10-13 11:23:45,051: Key.ctrl_l
2018-10-13 11:23:45,087: Key.ctrl_l
2018-10-13 11:23:45,088: Key.ctrl_l
2018-10-13 11:23:45,104: '\x16'
2018-10-13 11:23:45,104: '\x16'
2018-10-13 11:23:57,918: Key.ctrl_l
2018-10-13 11:23:57,919: Key.ctrl_l
2018-10-13 11:24:02,445: Key.ctrl_l
2018-10-13 11:24:02,445: Key.ctrl_l
2018-10-13 11:26:42,498: Key.space
2018-10-13 11:26:42,498: Key.space
2018-10-13 11:26:49,631: Key.cmd
2018-10-13 11:26:49,647: Key.tab
2018-10-13 11:26:49,647: Key.tab
2018-10-13 11:26:50,527: Key.cmd
2018-10-13 11:26:50,527: Key.cmd
2018-10-13 11:26:50,542: 'd'
2018-10-13 11:26:50,542: 'd'
2018-10-13 11:27:04,099: 'l'
2018-10-13 11:27:04,099: 'l'
2018-10-13 11:27:04,294: 'i'
2018-10-13 11:27:04,298: 'i'
2018-10-13 11:27:04,515: 'b'
2018-10-13 11:27:04,515: 'b'
2018-10-13 11:27:04,588: 'r'
2018-10-13 11:27:04,588: 'r'
2018-10-13 11:27:04,796: 'a'
2018-10-13 11:27:04,796: 'a'
2018-10-13 11:27:05,598: 'r'
2018-10-13 11:27:05,683: 'y'
2018-10-13 11:27:05,683: 'y'
2018-10-13 11:27:05,919: Key.space
2018-10-13 11:27:05,919: Key.space
2018-10-13 11:27:06,193: 'f'
2018-10-13 11:27:06,193: 'f'
2018-10-13 11:27:06,342: 'o'
2018-10-13 11:27:06,342: 'o'
2018-10-13 11:27:06,362: 'r'
2018-10-13 11:27:06,362: 'r'
2018-10-13 11:27:06,525: 's'
2018-10-13 11:27:06,525: 's'
2018-10-13 11:27:07,056: Key.backspace
2018-10-13 11:27:07,056: Key.backspace
2018-10-13 11:27:07,227: Key.backspace
2018-10-13 11:27:07,227: Key.backspace
2018-10-13 11:27:07,584: 'i'
2018-10-13 11:27:07,584: 'i'
2018-10-13 11:27:07,897: Key.backspace
2018-10-13 11:27:07,897: Key.backspace
2018-10-13 11:27:08,059: Key.backspace
2018-10-13 11:27:08,059: Key.backspace
2018-10-13 11:27:08,275: 'i'
2018-10-13 11:27:08,275: 'i'
2018-10-13 11:27:08,344: 'r'
2018-10-13 11:27:08,344: 'r'
2018-10-13 11:27:08,527: 's'
2018-10-13 11:27:08,527: 's'
2018-10-13 11:27:08,680: Key.space
2018-10-13 11:27:08,680: Key.space
2018-10-13 11:27:08,712: 't'
2018-10-13 11:27:08,712: 't'
2018-10-13 11:27:09,172: Key.backspace
2018-10-13 11:27:09,172: Key.backspace
2018-10-13 11:27:09,352: Key.backspace
2018-10-13 11:27:09,352: Key.backspace
2018-10-13 11:27:09,472: 't'
2018-10-13 11:27:09,472: 't'
2018-10-13 11:27:09,969: Key.space
2018-10-13 11:27:09,969: Key.space
2018-10-13 11:27:10,212: 'f'
2018-10-13 11:27:10,212: 'f'
2018-10-13 11:27:10,349: 'l'
2018-10-13 11:27:10,349: 'l'
2018-10-13 11:27:10,564: 'o'
2018-10-13 11:27:10,564: 'o'
2018-10-13 11:27:10,703: 'o'
2018-10-13 11:27:10,703: 'o'
2018-10-13 11:27:10,787: 'r'
2018-10-13 11:27:10,787: 'r'
2018-10-13 11:27:10,958: Key.space
2018-10-13 11:27:10,958: Key.space
2018-10-13 11:27:11,647: 'o'
2018-10-13 11:27:11,647: 'o'
2018-10-13 11:27:11,895: 'r'
2018-10-13 11:27:11,895: 'r'
2018-10-13 11:27:12,022: Key.space
2018-10-13 11:27:12,022: Key.space
2018-10-13 11:27:12,227: 'm'
2018-10-13 11:27:12,227: 'm'
2018-10-13 11:27:12,319: 'e'
2018-10-13 11:27:12,319: 'e'
2018-10-13 11:27:12,588: 'c'
2018-10-13 11:27:12,588: 'c'
2018-10-13 11:27:12,706: 'h'
2018-10-13 11:27:12,706: 'h'
2018-10-13 11:27:12,998: 'n'
2018-10-13 11:27:12,998: 'n'
2018-10-13 11:27:13,078: 'a'
2018-10-13 11:27:13,078: 'a'
2018-10-13 11:27:13,396: Key.backspace
2018-10-13 11:27:13,396: Key.backspace
2018-10-13 11:27:13,542: Key.backspace
2018-10-13 11:27:13,542: Key.backspace
2018-10-13 11:27:13,656: 'a'
2018-10-13 11:27:13,656: 'a'
2018-10-13 11:27:13,789: 'n'
2018-10-13 11:27:15,551: 'i'
2018-10-13 11:27:15,551: 'i'
2018-10-13 11:27:15,648: 'c'
2018-10-13 11:27:15,648: 'c'
2018-10-13 11:27:15,756: 'a'
2018-10-13 11:27:15,756: 'a'
2018-10-13 11:27:15,788: 'l'
2018-10-13 11:27:15,788: 'l'
2018-10-13 11:27:16,048: Key.space
2018-10-13 11:27:16,048: Key.space
2018-10-13 11:27:16,389: Key.shift
2018-10-13 11:27:16,389: Key.shift
2018-10-13 11:27:16,651: '/'
2018-10-13 11:27:16,651: '?'
2018-10-13 11:27:16,824: '?'
2018-10-13 11:27:16,824: '?'
2018-10-13 11:27:17,700: Key.enter
2018-10-13 11:27:17,700: Key.enter
2018-10-13 11:27:56,322: Key.backspace
2018-10-13 11:27:56,322: Key.backspace
2018-10-13 11:27:57,094: Key.backspace
2018-10-13 11:27:57,094: Key.backspace
2018-10-13 11:29:20,087: Key.enter
2018-10-13 11:29:20,088: Key.enter
2018-10-13 11:29:24,221: 'p'
2018-10-13 11:29:24,221: 'p'
2018-10-13 11:29:24,504: 'r'
2018-10-13 11:29:24,505: 'r'
2018-10-13 11:29:24,589: 'i'
2018-10-13 11:29:24,591: 'i'
2018-10-13 11:29:24,787: 'n'
2018-10-13 11:29:24,787: 'n'
2018-10-13 11:29:24,877: 't'
2018-10-13 11:29:24,877: 't'
2018-10-13 11:29:25,010: Key.space
2018-10-13 11:29:25,011: Key.space
2018-10-13 11:29:25,483: Key.backspace
2018-10-13 11:29:25,483: Key.backspace
2018-10-13 11:29:25,597: Key.shift
2018-10-13 11:29:25,597: Key.shift
2018-10-13 11:29:25,734: '('
2018-10-13 11:29:25,734: '('
2018-10-13 11:29:27,293: 'a'
2018-10-13 11:29:27,293: 'a'
2018-10-13 11:29:27,486: 'u'
2018-10-13 11:29:27,486: 'u'
2018-10-13 11:29:27,554: 'r'
2018-10-13 11:29:27,555: 'r'
2018-10-13 11:29:27,700: 'o'
2018-10-13 11:29:27,705: 'o'
2018-10-13 11:29:28,009: Key.backspace
2018-10-13 11:29:28,010: Key.backspace
2018-10-13 11:29:28,224: Key.backspace
2018-10-13 11:29:28,224: Key.backspace
2018-10-13 11:29:29,036: 't'
2018-10-13 11:29:29,037: 't'
2018-10-13 11:29:29,118: 'o'
2018-10-13 11:29:29,118: 'o'
2018-10-13 11:29:30,015: Key.enter
2018-10-13 11:29:30,016: Key.enter
2018-10-13 11:29:34,644: Key.ctrl_l
2018-10-13 11:29:34,645: Key.ctrl_l
2018-10-13 11:29:34,649: Key.shift
2018-10-13 11:29:34,649: Key.shift
2018-10-13 11:29:35,177: Key.shift
2018-10-13 11:29:35,178: Key.shift
2018-10-13 11:29:35,215: Key.shift
2018-10-13 11:29:35,215: Key.shift
2018-10-13 11:29:35,252: Key.shift
2018-10-13 11:29:35,252: Key.shift
2018-10-13 11:29:35,289: Key.shift
2018-10-13 11:29:35,289: Key.shift
2018-10-13 11:29:35,311: Key.f10
2018-10-13 11:29:35,311: Key.f10
2018-10-13 11:29:52,401: Key.shift
2018-10-13 11:29:52,401: Key.shift
2018-10-13 11:29:52,928: Key.shift
2018-10-13 11:29:52,928: Key.shift
2018-10-13 11:29:52,966: Key.shift
2018-10-13 11:29:52,967: Key.shift
2018-10-13 11:29:53,003: Key.shift
2018-10-13 11:29:53,003: Key.shift
2018-10-13 11:29:53,040: Key.shift
2018-10-13 11:29:53,041: Key.shift
2018-10-13 11:29:53,077: Key.shift
2018-10-13 11:29:53,077: Key.shift
2018-10-13 11:29:53,114: Key.shift
2018-10-13 11:29:53,114: Key.shift
2018-10-13 11:29:53,152: Key.shift
2018-10-13 11:29:53,152: Key.shift
2018-10-13 11:29:53,189: Key.shift
2018-10-13 11:29:53,189: Key.shift
2018-10-13 11:29:53,227: Key.shift
2018-10-13 11:29:53,227: Key.shift
2018-10-13 11:29:53,264: Key.shift
2018-10-13 11:29:53,264: Key.shift
2018-10-13 11:29:53,301: Key.shift
2018-10-13 11:29:53,301: Key.shift
2018-10-13 11:29:53,339: Key.shift
2018-10-13 11:29:53,339: Key.shift
2018-10-13 11:29:53,376: Key.shift
2018-10-13 11:29:53,376: Key.shift
2018-10-13 11:29:53,413: Key.shift
2018-10-13 11:29:53,413: Key.shift
2018-10-13 11:29:53,451: Key.shift
2018-10-13 11:29:53,451: Key.shift
2018-10-13 11:29:53,488: Key.shift
2018-10-13 11:29:53,488: Key.shift
2018-10-13 11:29:53,525: Key.shift
2018-10-13 11:29:53,525: Key.shift
2018-10-13 11:29:53,562: Key.shift
2018-10-13 11:29:53,562: Key.shift
2018-10-13 11:29:53,966: Key.shift
2018-10-13 11:29:53,966: Key.shift
2018-10-13 11:29:54,494: Key.shift
2018-10-13 11:29:54,531: Key.shift
2018-10-13 11:29:54,531: Key.shift
2018-10-13 11:29:54,535: '#'
2018-10-13 11:29:54,536: '#'
2018-10-13 11:30:05,945: Key.shift
2018-10-13 11:30:05,946: Key.shift
2018-10-13 11:30:05,972: Key.ctrl_l
2018-10-13 11:30:05,972: Key.ctrl_l
2018-10-13 11:30:06,414: Key.f10
2018-10-13 11:30:06,415: Key.f10
2018-10-13 11:30:16,418: Key.backspace
2018-10-13 11:30:16,418: Key.backspace
2018-10-13 11:30:43,029: Key.ctrl_l
2018-10-13 11:30:43,030: Key.ctrl_l
2018-10-13 11:30:43,338: 'c'
2018-10-13 11:30:43,339: '\x03'
2018-10-13 11:30:43,660: Key.backspace
2018-10-13 11:30:43,661: Key.backspace
2018-10-13 11:30:44,804: Key.ctrl_l
2018-10-13 11:30:44,805: Key.ctrl_l
2018-10-13 11:30:45,759: Key.ctrl_l
2018-10-13 11:30:45,759: Key.ctrl_l
2018-10-13 11:30:45,929: 'v'
2018-10-13 11:30:45,929: '\x16'
2018-10-13 11:30:51,028: Key.shift
2018-10-13 11:30:51,028: Key.shift
2018-10-13 11:30:51,059: Key.ctrl_l
2018-10-13 11:30:51,059: Key.ctrl_l
2018-10-13 11:30:51,400: Key.f10
2018-10-13 11:30:51,401: Key.f10
2018-10-13 11:32:10,247: Key.right
2018-10-13 11:32:10,248: Key.right
2018-10-13 11:32:10,498: Key.right
2018-10-13 11:32:10,499: Key.right
2018-10-13 11:32:11,070: Key.down
2018-10-13 11:32:11,071: Key.down
2018-10-13 11:32:13,466: Key.up
2018-10-13 11:32:13,467: Key.up
2018-10-13 11:32:13,694: Key.right
2018-10-13 11:32:13,694: Key.right
2018-10-13 11:32:14,211: Key.right
2018-10-13 11:32:14,211: Key.right
2018-10-13 11:32:14,248: Key.right
2018-10-13 11:32:14,248: Key.right
2018-10-13 11:32:14,285: Key.right
2018-10-13 11:32:14,285: Key.right
2018-10-13 11:32:14,323: Key.right
2018-10-13 11:32:14,324: Key.right
2018-10-13 11:32:14,360: Key.right
2018-10-13 11:32:14,360: Key.right
2018-10-13 11:32:14,397: Key.right
2018-10-13 11:32:14,397: Key.right
2018-10-13 11:32:14,433: Key.right
2018-10-13 11:32:14,434: Key.right
2018-10-13 11:32:14,472: Key.right
2018-10-13 11:32:14,472: Key.right
2018-10-13 11:32:14,509: Key.right
2018-10-13 11:32:14,510: Key.right
2018-10-13 11:32:14,547: Key.right
2018-10-13 11:32:14,547: Key.right
2018-10-13 11:32:14,583: Key.right
2018-10-13 11:32:14,583: Key.right
2018-10-13 11:32:14,622: Key.right
2018-10-13 11:32:14,659: Key.right
2018-10-13 11:32:14,659: Key.right
2018-10-13 11:32:14,696: Key.right
2018-10-13 11:32:14,696: Key.right
2018-10-13 11:32:14,733: Key.right
2018-10-13 11:32:14,733: Key.right
2018-10-13 11:32:14,770: Key.right
2018-10-13 11:32:14,770: Key.right
2018-10-13 11:32:14,808: Key.right
2018-10-13 11:32:14,808: Key.right
2018-10-13 11:32:14,845: Key.right
2018-10-13 11:32:14,845: Key.right
2018-10-13 11:32:14,883: Key.right
2018-10-13 11:32:14,883: Key.right
2018-10-13 11:32:14,920: Key.right
2018-10-13 11:32:14,921: Key.right
2018-10-13 11:32:14,957: Key.right
2018-10-13 11:32:14,957: Key.right
2018-10-13 11:32:14,994: Key.right
2018-10-13 11:32:14,995: Key.right
2018-10-13 11:32:15,031: Key.right
2018-10-13 11:32:15,032: Key.right
2018-10-13 11:32:15,069: Key.right
2018-10-13 11:32:15,069: Key.right
2018-10-13 11:32:15,106: Key.right
2018-10-13 11:32:15,106: Key.right
2018-10-13 11:32:15,144: Key.right
2018-10-13 11:32:15,144: Key.right
2018-10-13 11:32:15,181: Key.right
2018-10-13 11:32:15,181: Key.right
2018-10-13 11:32:15,218: Key.right
2018-10-13 11:32:15,217: Key.right
2018-10-13 11:32:15,256: Key.right
2018-10-13 11:32:15,257: Key.right
2018-10-13 11:32:15,293: Key.right
2018-10-13 11:32:15,293: Key.right
2018-10-13 11:32:15,330: Key.right
2018-10-13 11:32:15,331: Key.right
2018-10-13 11:32:15,367: Key.right
2018-10-13 11:32:15,367: Key.right
2018-10-13 11:32:15,405: Key.right
2018-10-13 11:32:15,405: Key.right
2018-10-13 11:32:15,442: Key.right
2018-10-13 11:32:15,442: Key.right
2018-10-13 11:32:15,479: Key.right
2018-10-13 11:32:15,517: Key.right
2018-10-13 11:32:15,517: Key.right
2018-10-13 11:32:15,553: Key.right
2018-10-13 11:32:15,553: Key.right
2018-10-13 11:32:15,590: Key.right
2018-10-13 11:32:15,591: Key.right
2018-10-13 11:32:15,629: Key.right
2018-10-13 11:32:15,630: Key.right
2018-10-13 11:32:15,886: Key.right
2018-10-13 11:32:15,886: Key.right
2018-10-13 11:32:16,353: Key.backspace
2018-10-13 11:32:16,354: Key.backspace
2018-10-13 11:32:16,553: Key.backspace
2018-10-13 11:32:16,554: Key.backspace
2018-10-13 11:32:16,728: Key.backspace
2018-10-13 11:32:16,728: Key.backspace
2018-10-13 11:32:16,910: Key.backspace
2018-10-13 11:32:16,911: Key.backspace
2018-10-13 11:32:17,096: Key.backspace
2018-10-13 11:32:17,098: Key.backspace
2018-10-13 11:32:17,307: Key.backspace
2018-10-13 11:32:17,307: Key.backspace
2018-10-13 11:32:19,180: Key.ctrl_l
2018-10-13 11:32:19,180: Key.ctrl_l
2018-10-13 11:32:19,233: Key.shift
2018-10-13 11:32:19,233: Key.shift
2018-10-13 11:32:19,548: Key.f10
2018-10-13 11:32:19,548: Key.f10
2018-10-13 11:32:39,745: 'm'
2018-10-13 11:32:39,745: 'm'
2018-10-13 11:32:39,876: 'a'
2018-10-13 11:32:39,877: 'a'
2018-10-13 11:32:39,945: 'n'
2018-10-13 11:32:39,945: 'n'
2018-10-13 11:32:40,059: 'd'
2018-10-13 11:32:40,059: 'd'
2018-10-13 11:32:40,234: 'a'
2018-10-13 11:32:40,234: 'a'
2018-10-13 11:32:40,266: ';'
2018-10-13 11:32:40,267: ';'
2018-10-13 11:32:40,897: Key.backspace
2018-10-13 11:32:40,898: Key.backspace
2018-10-13 11:32:41,598: 'l'
2018-10-13 11:32:41,598: 'l'
2018-10-13 11:32:42,676: Key.shift
2018-10-13 11:32:42,677: Key.shift
2018-10-13 11:32:42,692: Key.ctrl_l
2018-10-13 11:32:42,693: Key.ctrl_l
2018-10-13 11:32:43,081: Key.f9
2018-10-13 11:32:43,082: Key.f9
2018-10-13 11:32:43,843: Key.ctrl_l
2018-10-13 11:32:43,843: Key.ctrl_l
2018-10-13 11:32:44,371: Key.ctrl_l
2018-10-13 11:32:44,371: Key.ctrl_l
2018-10-13 11:32:44,408: Key.ctrl_l
2018-10-13 11:32:44,409: Key.ctrl_l
2018-10-13 11:32:44,446: Key.ctrl_l
2018-10-13 11:32:44,446: Key.ctrl_l
2018-10-13 11:32:44,483: Key.ctrl_l
2018-10-13 11:32:44,483: Key.ctrl_l
2018-10-13 11:32:44,520: Key.ctrl_l
2018-10-13 11:32:44,520: Key.ctrl_l
2018-10-13 11:32:44,557: Key.ctrl_l
2018-10-13 11:32:44,557: Key.ctrl_l
2018-10-13 11:32:44,595: Key.ctrl_l
2018-10-13 11:32:44,596: Key.ctrl_l
2018-10-13 11:32:44,632: Key.ctrl_l
2018-10-13 11:32:44,632: Key.ctrl_l
2018-10-13 11:32:44,669: Key.ctrl_l
2018-10-13 11:32:44,669: Key.ctrl_l
2018-10-13 11:32:44,707: Key.ctrl_l
2018-10-13 11:32:44,707: Key.ctrl_l
2018-10-13 11:32:44,744: Key.ctrl_l
2018-10-13 11:32:44,744: Key.ctrl_l
2018-10-13 11:32:44,781: Key.ctrl_l
2018-10-13 11:32:44,781: Key.ctrl_l
2018-10-13 11:32:44,819: Key.ctrl_l
2018-10-13 11:32:44,819: Key.ctrl_l
2018-10-13 11:32:44,856: Key.ctrl_l
2018-10-13 11:32:44,856: Key.ctrl_l
2018-10-13 11:32:44,893: Key.ctrl_l
2018-10-13 11:32:44,893: Key.ctrl_l
2018-10-13 11:32:44,931: Key.ctrl_l
2018-10-13 11:32:44,931: Key.ctrl_l
2018-10-13 11:32:44,968: Key.ctrl_l
2018-10-13 11:32:44,968: Key.ctrl_l
2018-10-13 11:32:45,005: Key.ctrl_l
2018-10-13 11:32:45,005: Key.ctrl_l
2018-10-13 11:32:45,042: Key.ctrl_l
2018-10-13 11:32:45,042: Key.ctrl_l
2018-10-13 11:32:45,080: Key.ctrl_l
2018-10-13 11:32:45,080: Key.ctrl_l
2018-10-13 11:32:45,117: Key.ctrl_l
2018-10-13 11:32:45,117: Key.ctrl_l
2018-10-13 11:32:45,155: Key.ctrl_l
2018-10-13 11:32:45,156: Key.ctrl_l
2018-10-13 11:32:45,192: Key.ctrl_l
2018-10-13 11:32:45,192: Key.ctrl_l
2018-10-13 11:32:45,229: Key.ctrl_l
2018-10-13 11:32:45,229: Key.ctrl_l
2018-10-13 11:32:45,267: Key.ctrl_l
2018-10-13 11:32:45,267: Key.ctrl_l
2018-10-13 11:32:45,304: Key.ctrl_l
2018-10-13 11:32:45,304: Key.ctrl_l
2018-10-13 11:32:45,341: Key.ctrl_l
2018-10-13 11:32:45,341: Key.ctrl_l
2018-10-13 11:32:45,378: Key.ctrl_l
2018-10-13 11:32:45,378: Key.ctrl_l
2018-10-13 11:32:45,416: Key.ctrl_l
2018-10-13 11:32:45,416: Key.ctrl_l
2018-10-13 11:32:45,453: Key.ctrl_l
2018-10-13 11:32:45,453: Key.ctrl_l
2018-10-13 11:32:45,490: Key.ctrl_l
2018-10-13 11:32:45,490: Key.ctrl_l
2018-10-13 11:32:45,528: Key.ctrl_l
2018-10-13 11:32:45,528: Key.ctrl_l
2018-10-13 11:32:45,565: Key.ctrl_l
2018-10-13 11:32:45,566: Key.ctrl_l
2018-10-13 11:32:45,602: Key.ctrl_l
2018-10-13 11:32:45,602: Key.ctrl_l
2018-10-13 11:32:45,639: Key.ctrl_l
2018-10-13 11:32:45,639: Key.ctrl_l
2018-10-13 11:32:45,676: Key.ctrl_l
2018-10-13 11:32:45,676: Key.ctrl_l
2018-10-13 11:32:45,714: Key.ctrl_l
2018-10-13 11:32:45,714: Key.ctrl_l
2018-10-13 11:32:45,752: Key.ctrl_l
2018-10-13 11:32:45,752: Key.ctrl_l
2018-10-13 11:32:45,789: Key.ctrl_l
2018-10-13 11:32:45,789: Key.ctrl_l
2018-10-13 11:32:45,810: Key.f10
2018-10-13 11:32:45,810: Key.f10
2018-10-13 11:33:19,717: Key.cmd
2018-10-13 11:33:19,744: Key.ctrl_l
2018-10-13 11:33:19,744: Key.ctrl_l
2018-10-13 11:33:19,764: Key.backspace
2018-10-13 11:33:19,765: Key.backspace
2018-10-13 11:56:31,248: Key.enter
2018-10-13 11:56:31,248: Key.enter
2018-10-13 11:57:30,803: 's'
2018-10-13 11:57:30,803: 's'
2018-10-13 11:57:31,411: 'm'
2018-10-13 11:57:31,411: 'm'
2018-10-13 11:57:31,524: 't'
2018-10-13 11:57:31,524: 't'
2018-10-13 11:57:31,620: 'p'
2018-10-13 11:57:31,620: 'p'
2018-10-13 11:57:31,850: Key.space
2018-10-13 11:57:31,850: Key.space
2018-10-13 11:57:32,865: 's'
2018-10-13 11:57:32,865: 's'
2018-10-13 11:57:32,987: 'c'
2018-10-13 11:57:32,987: 'c'
2018-10-13 11:57:33,247: 'r'
2018-10-13 11:57:33,247: 'r'
2018-10-13 11:57:33,348: 'i'
2018-10-13 11:57:33,348: 'i'
2018-10-13 11:57:33,535: 'p'
2018-10-13 11:57:33,535: 'p'
2018-10-13 11:57:33,674: 't'
2018-10-13 11:57:33,674: 't'
2018-10-13 11:57:33,808: Key.space
2018-10-13 11:57:33,808: Key.space
2018-10-13 11:57:34,264: 'n'
2018-10-13 11:57:34,264: 'n'
2018-10-13 11:57:34,463: 'o'
2018-10-13 11:57:34,463: 'o'
2018-10-13 11:57:34,661: 't'
2018-10-13 11:57:34,661: 't'
2018-10-13 11:57:34,746: Key.space
2018-10-13 11:57:34,746: Key.space
2018-10-13 11:57:34,944: 'a'
2018-10-13 11:57:34,944: 'a'
2018-10-13 11:57:35,131: 'b'
2018-10-13 11:57:35,131: 'b'
2018-10-13 11:57:35,301: 'b'
2018-10-13 11:57:35,301: 'b'
2018-10-13 11:57:35,668: Key.backspace
2018-10-13 11:57:35,668: Key.backspace
2018-10-13 11:57:35,897: Key.backspace
2018-10-13 11:57:35,897: Key.backspace
2018-10-13 11:57:36,690: 'b'
2018-10-13 11:57:36,690: 'b'
2018-10-13 11:57:36,918: 'l'
2018-10-13 11:57:36,918: 'l'
2018-10-13 11:57:37,062: 'e'
